age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
38,management,married,tertiary,no,223.0,no,no,cellular,28,jan,63,1,-1,0,unknown,no
37,management,married,tertiary,no,0.0,yes,no,unknown,3,jun,247,13,-1,0,unknown,no
26,services,single,secondary,no,512.0,yes,yes,cellular,30,jan,206,5,239,3,failure,no
36,entrepreneur,married,tertiary,no,1169.0,yes,no,unknown,6,may,168,2,-1,0,unknown,no
35,management,single,tertiary,no,71.0,yes,no,unknown,21,may,836,12,-1,0,unknown,no
30,management,single,tertiary,no,940.0,no,no,cellular,8,aug,131,2,-1,0,unknown,no
25,technician,single,secondary,no,-80.0,yes,yes,unknown,3,jun,89,1,-1,0,unknown,no
34,technician,married,secondary,no,0.0,yes,no,cellular,29,aug,116,4,-1,0,unknown,no
52,unknown,married,unknown,no,1317.0,no,no,unknown,12,jun,58,1,-1,0,unknown,no
39,admin.,married,secondary,no,179.0,no,no,unknown,6,sep,36,1,-1,0,unknown,no
34,management,married,secondary,no,1007.0,yes,no,cellular,21,jul,240,2,-1,0,unknown,no
34,management,single,secondary,no,0.0,no,no,cellular,22,aug,132,4,-1,0,unknown,no
30,services,married,secondary,no,1286.0,yes,yes,cellular,17,jul,544,1,-1,0,unknown,no
33,services,married,secondary,no,804.0,yes,yes,unknown,8,may,266,1,-1,0,unknown,no
30,student,single,secondary,no,4.0,no,no,cellular,4,feb,443,2,-1,0,unknown,no
51,blue-collar,married,primary,no,0.0,yes,no,cellular,10,jul,324,1,-1,0,unknown,no
36,services,single,secondary,no,417.0,yes,no,cellular,6,feb,15,10,207,3,failure,no
48,blue-collar,married,primary,no,1678.0,no,no,cellular,28,jan,263,2,-1,0,unknown,no
37,services,divorced,secondary,no,532.0,yes,no,unknown,11,jun,199,1,-1,0,unknown,no
58,management,married,secondary,no,407.0,yes,no,cellular,29,jul,145,2,-1,0,unknown,no
56,management,divorced,tertiary,no,659.0,no,yes,cellular,2,jun,56,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,393.0,yes,no,cellular,5,may,11,9,-1,0,unknown,no
33,admin.,divorced,secondary,no,661.0,yes,no,cellular,18,nov,411,1,173,2,other,no
26,services,single,secondary,no,0.0,no,no,cellular,29,jul,165,23,-1,0,unknown,no
40,management,single,unknown,no,838.0,yes,no,unknown,12,may,619,3,-1,0,unknown,no
35,services,married,secondary,no,195.0,yes,no,cellular,17,apr,203,1,-1,0,unknown,no
45,entrepreneur,married,secondary,no,68.0,yes,no,unknown,7,may,254,1,-1,0,unknown,no
37,technician,single,secondary,no,-242.0,yes,no,cellular,13,aug,1149,6,-1,0,unknown,yes
35,management,divorced,tertiary,no,321.0,yes,no,unknown,9,may,189,1,-1,0,unknown,no
43,services,single,secondary,no,3403.0,yes,no,cellular,12,nov,707,2,97,2,success,yes
28,blue-collar,married,secondary,no,8.0,yes,no,cellular,15,may,196,1,-1,0,unknown,no
32,blue-collar,divorced,secondary,no,739.0,yes,no,unknown,9,may,171,1,-1,0,unknown,no
26,unemployed,single,secondary,no,622.0,no,no,cellular,28,jan,1451,2,-1,0,unknown,yes
35,services,married,secondary,no,152.0,yes,no,unknown,2,jun,563,1,-1,0,unknown,yes
35,technician,single,secondary,no,2.0,no,no,cellular,11,aug,239,4,-1,0,unknown,no
39,blue-collar,married,secondary,no,1439.0,yes,no,telephone,28,jul,73,6,-1,0,unknown,no
42,blue-collar,divorced,secondary,no,1491.0,yes,no,cellular,6,may,203,2,334,2,failure,no
32,technician,single,secondary,no,6402.0,yes,no,cellular,6,may,158,1,167,1,success,no
30,unemployed,married,secondary,no,1210.0,no,no,cellular,9,jul,100,4,-1,0,unknown,no
26,management,single,tertiary,no,122.0,no,yes,cellular,8,jul,160,1,-1,0,unknown,no
30,student,single,secondary,no,0.0,yes,no,cellular,19,nov,661,1,-1,0,unknown,no
32,management,married,tertiary,no,62.0,yes,no,cellular,14,may,166,1,-1,0,unknown,no
47,services,married,secondary,no,3333.0,yes,yes,cellular,29,jul,114,2,-1,0,unknown,no
33,technician,married,tertiary,no,16992.0,yes,no,unknown,29,may,58,1,-1,0,unknown,no
57,blue-collar,married,primary,no,23.0,yes,no,telephone,31,jul,25,8,-1,0,unknown,no
35,admin.,married,secondary,no,0.0,yes,no,cellular,7,may,121,2,-1,0,unknown,no
53,technician,married,tertiary,no,6072.0,no,yes,unknown,16,jun,226,4,-1,0,unknown,no
24,retired,single,secondary,no,366.0,no,yes,unknown,16,may,234,2,-1,0,unknown,no
54,management,divorced,tertiary,no,0.0,no,yes,cellular,10,jul,88,1,-1,0,unknown,no
31,management,married,tertiary,no,1343.0,yes,yes,unknown,21,may,85,1,-1,0,unknown,no
41,entrepreneur,married,secondary,no,2105.0,yes,no,cellular,18,nov,134,1,-1,0,unknown,no
44,unknown,married,secondary,no,2319.0,no,no,cellular,4,aug,251,3,-1,0,unknown,no
35,services,single,secondary,no,35.0,yes,no,cellular,14,may,152,1,-1,0,unknown,no
30,management,married,tertiary,no,877.0,no,no,cellular,13,aug,202,1,83,5,failure,no
43,blue-collar,single,primary,no,30.0,yes,no,unknown,30,may,379,17,-1,0,unknown,no
51,entrepreneur,married,secondary,yes,-2082.0,no,yes,cellular,28,jul,123,6,-1,0,unknown,no
60,retired,married,secondary,no,89.0,no,no,cellular,30,apr,156,2,-1,0,unknown,no
43,self-employed,married,secondary,no,104.0,no,no,unknown,17,jun,332,1,-1,0,unknown,no
31,management,married,tertiary,no,1750.0,yes,no,telephone,14,may,90,3,-1,0,unknown,no
56,management,married,primary,no,772.0,yes,no,telephone,20,nov,291,1,-1,0,unknown,no
42,technician,married,secondary,no,1048.0,yes,no,telephone,6,feb,23,2,-1,0,unknown,no
52,entrepreneur,married,primary,no,592.0,no,no,cellular,21,jul,122,2,-1,0,unknown,no
40,technician,married,secondary,no,0.0,yes,yes,cellular,26,jul,105,2,172,1,failure,no
36,services,married,secondary,no,3064.0,yes,no,telephone,11,may,1143,4,-1,0,unknown,no
40,services,married,primary,no,33.0,no,no,unknown,26,may,70,3,-1,0,unknown,no
46,blue-collar,married,secondary,no,0.0,yes,no,cellular,8,may,264,2,-1,0,unknown,no
32,admin.,single,secondary,no,1649.0,no,no,cellular,27,may,204,2,-1,0,unknown,no
31,housemaid,single,tertiary,no,287.0,yes,no,cellular,19,nov,182,1,-1,0,unknown,no
41,technician,divorced,secondary,no,0.0,yes,no,cellular,17,nov,386,2,-1,0,unknown,no
58,housemaid,married,primary,no,419.0,no,yes,unknown,5,jun,295,3,-1,0,unknown,no
36,services,married,secondary,no,257.0,yes,no,cellular,12,may,86,2,-1,0,unknown,no
52,technician,married,secondary,no,118.0,no,no,cellular,28,aug,16,20,-1,0,unknown,no
42,management,married,tertiary,no,251.0,no,no,cellular,20,aug,413,2,-1,0,unknown,no
32,management,single,tertiary,no,1731.0,yes,yes,unknown,29,may,323,3,-1,0,unknown,no
62,management,married,tertiary,no,0.0,no,no,cellular,13,oct,78,3,-1,0,unknown,no
31,technician,single,tertiary,no,23.0,no,no,cellular,25,aug,121,3,-1,0,unknown,no
41,blue-collar,single,secondary,yes,-386.0,no,yes,cellular,20,nov,477,1,-1,0,unknown,yes
34,self-employed,married,tertiary,no,5498.0,no,no,cellular,19,nov,265,1,-1,0,unknown,no
44,management,single,tertiary,no,,no,no,cellular,27,oct,418,2,-1,0,unknown,yes
42,blue-collar,married,primary,no,7041.0,yes,no,cellular,28,jul,386,4,-1,0,unknown,no
37,entrepreneur,single,secondary,no,654.0,no,no,unknown,19,may,594,2,-1,0,unknown,no
47,management,married,tertiary,no,1890.0,no,no,cellular,8,jul,161,1,-1,0,unknown,no
32,unemployed,married,secondary,no,2400.0,yes,yes,cellular,5,feb,450,3,-1,0,unknown,no
46,blue-collar,married,secondary,no,519.0,yes,no,cellular,25,aug,217,6,-1,0,unknown,no
39,technician,single,tertiary,no,1190.0,no,no,cellular,8,aug,136,1,-1,0,unknown,no
28,services,single,secondary,no,229.0,yes,no,unknown,9,may,322,1,-1,0,unknown,no
26,student,single,secondary,no,203.0,no,no,cellular,16,nov,104,1,196,1,failure,no
52,technician,married,secondary,no,1818.0,no,yes,cellular,17,nov,189,2,111,4,failure,no
42,unemployed,married,secondary,no,1289.0,no,no,cellular,15,jul,250,4,415,2,failure,yes
33,technician,divorced,tertiary,no,39.0,no,no,cellular,19,aug,123,5,-1,0,unknown,no
73,retired,married,primary,no,796.0,no,no,cellular,23,oct,427,1,182,2,failure,yes
35,admin.,single,secondary,no,57.0,no,yes,cellular,8,jul,632,2,-1,0,unknown,no
40,management,married,tertiary,no,1548.0,yes,no,cellular,13,apr,101,3,-1,0,unknown,no
51,technician,married,secondary,no,117.0,no,no,cellular,24,aug,467,2,88,4,other,yes
37,admin.,single,secondary,no,0.0,yes,no,cellular,16,apr,640,2,-1,0,unknown,no
39,management,married,tertiary,no,691.0,yes,yes,cellular,16,apr,517,1,255,1,failure,no
28,blue-collar,married,secondary,no,64.0,yes,no,unknown,13,may,160,3,-1,0,unknown,no
49,technician,divorced,tertiary,no,0.0,yes,no,cellular,12,jun,177,3,-1,0,unknown,no
36,admin.,married,secondary,no,957.0,yes,no,unknown,21,may,206,1,-1,0,unknown,no
45,technician,married,secondary,no,118.0,yes,no,unknown,7,may,208,2,-1,0,unknown,no
29,technician,single,tertiary,no,218.0,yes,no,cellular,12,apr,169,1,-1,0,unknown,no
35,management,married,secondary,no,724.0,yes,no,cellular,14,jul,287,2,415,1,failure,yes
35,housemaid,married,tertiary,no,20.0,yes,yes,cellular,17,jul,505,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,-28.0,yes,no,cellular,18,may,284,2,371,1,failure,no
46,blue-collar,married,primary,no,665.0,no,no,cellular,30,jan,89,4,235,2,failure,no
25,student,single,tertiary,no,5.0,no,no,cellular,29,sep,138,1,-1,0,unknown,no
36,management,married,tertiary,no,925.0,no,no,cellular,14,dec,321,3,189,4,success,yes
42,blue-collar,married,primary,no,2519.0,yes,no,unknown,15,may,262,4,-1,0,unknown,no
57,admin.,married,secondary,no,3927.0,no,no,cellular,13,oct,61,1,-1,0,unknown,no
42,management,divorced,tertiary,no,401.0,yes,no,cellular,24,jul,217,9,-1,0,unknown,no
29,management,married,tertiary,no,581.0,yes,yes,cellular,14,jul,192,2,-1,0,unknown,no
36,technician,married,tertiary,no,1327.0,no,no,cellular,29,oct,174,2,-1,0,unknown,no
31,unemployed,married,secondary,no,3242.0,no,no,unknown,25,jun,292,2,-1,0,unknown,no
59,technician,married,primary,no,3163.0,yes,no,unknown,29,may,240,2,-1,0,unknown,no
50,unemployed,divorced,secondary,no,32.0,no,no,cellular,4,aug,282,2,-1,0,unknown,no
47,admin.,married,secondary,no,310.0,yes,yes,telephone,14,aug,128,6,-1,0,unknown,no
46,housemaid,married,primary,no,0.0,no,no,telephone,2,feb,161,1,-1,0,unknown,no
26,blue-collar,single,primary,no,155.0,yes,no,cellular,29,jan,291,1,244,4,failure,no
31,services,single,secondary,no,11386.0,yes,no,cellular,20,nov,356,1,-1,0,unknown,no
30,services,married,tertiary,no,1380.0,yes,no,unknown,21,may,294,2,-1,0,unknown,no
47,blue-collar,single,unknown,no,,no,no,unknown,18,jun,422,1,-1,0,unknown,no
23,technician,single,tertiary,no,1129.0,yes,no,unknown,28,may,806,1,-1,0,unknown,yes
44,unemployed,single,primary,no,4232.0,no,no,unknown,16,jun,227,1,-1,0,unknown,no
42,self-employed,married,secondary,no,5564.0,no,no,cellular,17,nov,560,2,-1,0,unknown,no
32,services,single,secondary,no,-402.0,yes,no,cellular,17,apr,135,1,-1,0,unknown,no
28,admin.,single,secondary,no,1323.0,yes,no,unknown,3,jun,361,1,-1,0,unknown,no
57,retired,married,primary,no,1623.0,yes,yes,cellular,18,jul,246,1,-1,0,unknown,no
38,technician,married,tertiary,no,1042.0,yes,no,cellular,4,feb,419,2,-1,0,unknown,no
22,student,single,secondary,no,2488.0,no,no,cellular,8,nov,449,2,38,10,other,yes
54,admin.,married,secondary,no,865.0,yes,no,cellular,17,nov,71,1,-1,0,unknown,no
32,technician,married,tertiary,no,-1053.0,yes,no,cellular,21,jul,357,3,-1,0,unknown,no
32,management,married,tertiary,no,1667.0,yes,no,cellular,18,nov,164,2,179,3,failure,no
59,admin.,divorced,secondary,no,975.0,yes,no,unknown,15,may,263,4,-1,0,unknown,no
45,technician,married,secondary,no,2571.0,no,no,unknown,18,jun,146,2,-1,0,unknown,no
53,unknown,married,primary,no,732.0,no,no,cellular,27,oct,759,2,-1,0,unknown,yes
50,admin.,divorced,secondary,no,,no,no,cellular,28,jul,72,2,363,4,failure,no
34,technician,married,secondary,no,-136.0,yes,yes,cellular,12,aug,131,2,-1,0,unknown,no
35,admin.,divorced,secondary,no,3636.0,no,yes,cellular,21,nov,808,2,-1,0,unknown,yes
30,management,married,tertiary,no,931.0,no,no,cellular,17,jul,1183,1,-1,0,unknown,no
62,housemaid,married,secondary,no,565.0,no,no,cellular,4,sep,123,3,-1,0,unknown,no
40,blue-collar,married,secondary,no,271.0,yes,no,unknown,29,may,483,2,-1,0,unknown,no
26,self-employed,single,tertiary,no,1153.0,no,no,cellular,4,may,238,3,-1,0,unknown,no
34,management,married,tertiary,no,-73.0,yes,no,cellular,11,jul,90,1,-1,0,unknown,no
50,unknown,married,unknown,no,558.0,no,no,cellular,9,jul,464,1,683,6,failure,yes
31,unknown,divorced,tertiary,no,137.0,no,no,cellular,22,aug,385,9,-1,0,unknown,no
35,technician,married,secondary,no,700.0,yes,no,unknown,23,may,240,2,-1,0,unknown,no
55,retired,married,primary,no,-966.0,no,yes,cellular,14,may,104,1,-1,0,unknown,no
34,admin.,married,secondary,no,96.0,no,no,cellular,29,aug,109,2,-1,0,unknown,no
58,retired,married,primary,no,4007.0,no,no,cellular,30,nov,598,4,-1,0,unknown,no
50,management,single,tertiary,no,567.0,yes,no,unknown,16,may,274,8,-1,0,unknown,no
31,technician,single,secondary,no,40.0,no,no,cellular,7,aug,123,2,-1,0,unknown,no
47,admin.,divorced,secondary,no,136.0,no,yes,cellular,23,jul,70,1,-1,0,unknown,no
38,self-employed,single,tertiary,no,917.0,yes,no,unknown,23,may,260,1,-1,0,unknown,no
46,management,single,tertiary,no,593.0,yes,no,cellular,29,jan,190,3,-1,0,unknown,no
42,blue-collar,married,primary,no,,yes,no,unknown,14,may,521,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,2542.0,yes,no,cellular,14,may,228,1,-1,0,unknown,no
37,management,married,tertiary,no,5355.0,no,no,telephone,17,feb,466,4,-1,0,unknown,yes
38,student,single,tertiary,no,807.0,no,no,cellular,27,feb,74,2,-1,0,unknown,no
59,retired,married,secondary,no,9976.0,yes,no,unknown,29,may,57,2,-1,0,unknown,no
32,admin.,married,secondary,no,0.0,no,no,cellular,30,jan,119,3,-1,0,unknown,no
55,management,married,tertiary,no,540.0,no,no,cellular,19,nov,124,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,280.0,yes,yes,cellular,31,jul,65,50,-1,0,unknown,no
56,management,divorced,tertiary,no,-59.0,no,yes,cellular,28,jul,127,6,-1,0,unknown,no
27,admin.,married,secondary,yes,-517.0,yes,no,cellular,14,jul,172,3,-1,0,unknown,no
42,unemployed,single,secondary,no,2613.0,yes,no,cellular,30,jul,174,6,-1,0,unknown,no
42,student,married,unknown,no,-7.0,no,no,telephone,31,jul,41,6,-1,0,unknown,no
41,blue-collar,married,primary,no,0.0,yes,no,unknown,30,may,232,3,-1,0,unknown,no
53,retired,divorced,secondary,yes,-200.0,no,yes,unknown,6,jun,161,1,-1,0,unknown,no
67,retired,married,primary,no,2301.0,no,no,cellular,16,apr,124,1,-1,0,unknown,no
53,housemaid,married,primary,no,104.0,no,yes,unknown,5,jun,701,1,-1,0,unknown,yes
33,blue-collar,married,primary,no,191.0,yes,no,unknown,9,may,162,2,-1,0,unknown,no
31,technician,single,unknown,no,694.0,yes,no,unknown,6,jun,431,2,-1,0,unknown,no
31,admin.,married,secondary,no,212.0,yes,no,cellular,18,jul,191,3,-1,0,unknown,no
30,management,married,tertiary,no,1882.0,yes,no,cellular,11,aug,249,5,-1,0,unknown,no
48,blue-collar,married,unknown,no,131.0,yes,no,unknown,6,may,189,1,-1,0,unknown,no
30,technician,single,secondary,no,175.0,no,no,cellular,25,aug,167,4,-1,0,unknown,no
43,technician,single,tertiary,yes,0.0,no,no,cellular,29,aug,73,4,-1,0,unknown,no
38,management,divorced,tertiary,no,4425.0,yes,no,unknown,30,may,162,1,-1,0,unknown,no
46,unemployed,married,secondary,no,3533.0,yes,no,cellular,12,aug,235,2,-1,0,unknown,no
59,blue-collar,divorced,secondary,no,3573.0,no,no,cellular,15,may,44,1,-1,0,unknown,no
44,management,divorced,tertiary,no,476.0,yes,yes,unknown,26,may,127,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,1257.0,yes,no,cellular,20,apr,93,3,329,7,failure,no
55,blue-collar,married,unknown,no,23.0,no,no,cellular,30,jan,143,1,2,3,other,no
39,management,single,tertiary,no,0.0,yes,no,cellular,16,apr,81,2,-1,0,unknown,no
36,services,single,secondary,no,398.0,yes,yes,unknown,17,jun,77,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,745.0,yes,no,unknown,23,may,115,4,-1,0,unknown,no
48,management,single,tertiary,no,8106.0,no,no,unknown,17,nov,125,1,111,3,failure,no
33,management,single,tertiary,no,0.0,no,no,cellular,19,aug,53,4,-1,0,unknown,no
67,retired,married,unknown,no,696.0,no,no,telephone,4,may,77,2,-1,0,unknown,no
48,unemployed,divorced,secondary,no,1266.0,yes,no,telephone,3,feb,45,1,-1,0,unknown,no
57,management,married,tertiary,no,2416.0,no,no,cellular,11,aug,74,2,-1,0,unknown,no
31,housemaid,married,primary,no,25.0,no,no,cellular,21,aug,169,5,-1,0,unknown,no
30,student,single,tertiary,no,7513.0,no,no,cellular,11,aug,269,2,-1,0,unknown,no
56,entrepreneur,divorced,primary,no,29.0,no,no,cellular,29,jan,52,2,227,1,failure,no
26,blue-collar,married,primary,no,5116.0,yes,no,cellular,22,jul,246,3,-1,0,unknown,no
44,management,married,secondary,no,,yes,no,unknown,20,jun,218,1,-1,0,unknown,no
44,technician,divorced,secondary,no,14.0,no,no,cellular,13,nov,167,1,92,1,success,yes
31,management,married,tertiary,no,4148.0,yes,no,cellular,21,nov,316,3,99,9,other,yes
47,self-employed,married,unknown,no,14.0,yes,no,cellular,15,may,142,1,-1,0,unknown,no
30,admin.,single,secondary,no,105.0,yes,no,cellular,21,nov,75,1,-1,0,unknown,no
37,management,married,tertiary,no,767.0,no,yes,cellular,2,feb,204,1,-1,0,unknown,no
56,admin.,divorced,primary,no,,no,yes,cellular,10,jul,542,1,-1,0,unknown,no
43,management,single,secondary,no,-228.0,yes,yes,unknown,16,may,122,2,-1,0,unknown,no
42,services,married,secondary,no,508.0,yes,no,unknown,30,may,70,1,-1,0,unknown,no
60,management,married,secondary,no,725.0,yes,no,cellular,8,jul,266,1,-1,0,unknown,no
34,blue-collar,married,unknown,no,41.0,yes,no,cellular,6,may,34,9,-1,0,unknown,no
34,management,single,tertiary,no,184.0,no,no,cellular,22,jul,203,4,-1,0,unknown,no
41,management,married,tertiary,no,251.0,no,yes,unknown,6,jun,85,3,-1,0,unknown,no
38,management,divorced,secondary,no,-17.0,no,no,cellular,21,nov,11,4,-1,0,unknown,no
23,services,married,secondary,no,-19.0,yes,no,unknown,20,jun,13,10,-1,0,unknown,no
33,management,married,tertiary,no,1064.0,yes,no,cellular,13,may,562,1,-1,0,unknown,yes
36,blue-collar,married,secondary,no,777.0,yes,no,cellular,6,may,185,3,-1,0,unknown,no
49,unemployed,married,tertiary,no,377.0,no,no,cellular,22,may,158,1,59,2,failure,no
34,admin.,divorced,secondary,no,479.0,yes,no,cellular,12,may,515,1,350,5,failure,yes
40,technician,divorced,secondary,no,-375.0,yes,no,cellular,13,may,60,5,-1,0,unknown,no
72,retired,married,primary,no,796.0,no,no,cellular,24,apr,173,2,-1,0,unknown,no
43,technician,married,secondary,no,17.0,yes,no,unknown,16,may,353,4,-1,0,unknown,no
44,blue-collar,married,secondary,no,1071.0,yes,no,cellular,11,may,143,3,357,1,failure,no
35,admin.,married,secondary,no,0.0,yes,no,cellular,20,apr,18,5,-1,0,unknown,no
46,admin.,divorced,secondary,no,7378.0,no,no,cellular,18,nov,466,1,-1,0,unknown,no
55,admin.,married,secondary,no,865.0,yes,no,cellular,17,apr,85,1,151,1,failure,no
50,technician,divorced,secondary,no,-701.0,yes,yes,cellular,24,jul,148,1,-1,0,unknown,no
23,blue-collar,single,unknown,no,817.0,yes,no,cellular,18,may,123,1,-1,0,unknown,no
34,student,married,unknown,no,1387.0,no,no,cellular,30,apr,121,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,0.0,yes,yes,unknown,29,may,245,3,-1,0,unknown,no
61,retired,married,secondary,no,2917.0,no,no,cellular,6,oct,215,1,-1,0,unknown,yes
53,technician,married,secondary,no,4541.0,yes,no,unknown,15,may,190,6,-1,0,unknown,no
57,technician,married,secondary,no,0.0,no,no,unknown,13,may,44,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,4287.0,no,no,cellular,30,apr,171,1,-1,0,unknown,no
25,admin.,married,secondary,no,242.0,yes,no,cellular,30,jul,62,12,-1,0,unknown,no
38,blue-collar,married,secondary,no,171.0,yes,yes,unknown,20,may,172,1,-1,0,unknown,no
27,services,single,secondary,no,259.0,yes,no,unknown,23,may,78,10,-1,0,unknown,no
45,blue-collar,married,secondary,no,827.0,yes,no,unknown,15,may,319,5,-1,0,unknown,no
31,services,single,secondary,no,469.0,no,yes,cellular,2,feb,111,1,-1,0,unknown,no
39,blue-collar,married,primary,no,2226.0,yes,no,unknown,6,may,158,1,-1,0,unknown,no
42,technician,married,secondary,no,0.0,no,no,cellular,29,aug,82,12,-1,0,unknown,no
46,management,married,tertiary,no,477.0,yes,no,unknown,20,may,128,6,-1,0,unknown,no
36,services,married,secondary,no,42.0,yes,no,unknown,8,may,102,4,-1,0,unknown,no
