index,age,job,marital_status,education,has_credit_default,account_balance,has_housing_loan,has_personal_loan,contact_type,day_of_month,month,last_contact_duration,num_contacts_campaign,days_since_prev_campaign,num_contacts_previous,poutcome
3444,42,technician,divorced,secondary,no,2974.0,yes,no,unknown,21,may,187,5,-1,0,unknown
4369,57,technician,married,secondary,no,16063.0,yes,no,unknown,30,may,352,3,-1,0,unknown
1313,32,management,single,tertiary,no,151.0,yes,no,unknown,6,may,118,1,-1,0,unknown
872,33,technician,single,secondary,no,716.0,yes,no,cellular,14,may,234,2,-1,0,unknown
340,41,management,married,tertiary,no,832.0,yes,yes,cellular,21,nov,164,1,176,1,failure
2400,43,self-employed,married,secondary,no,104.0,no,no,unknown,17,jun,332,1,-1,0,unknown
170,42,technician,married,secondary,no,2980.0,no,no,unknown,20,jun,101,3,-1,0,unknown
660,36,technician,divorced,secondary,no,666.0,yes,yes,cellular,3,apr,190,1,133,1,other
639,27,management,single,tertiary,no,703.0,yes,no,unknown,5,jun,590,3,-1,0,unknown
4331,48,management,married,tertiary,no,263.0,yes,no,unknown,5,may,350,2,-1,0,unknown
1379,46,admin.,married,secondary,no,368.0,no,no,cellular,20,aug,293,1,90,4,other
3594,47,services,married,secondary,no,,yes,yes,unknown,16,may,312,1,-1,0,unknown
141,32,management,single,tertiary,no,0.0,yes,no,cellular,22,jul,455,2,-1,0,unknown
3535,48,blue-collar,married,primary,no,199.0,no,no,telephone,18,aug,29,2,-1,0,unknown
2096,58,management,married,tertiary,no,9339.0,yes,no,telephone,18,nov,52,3,172,3,other
3669,42,admin.,single,secondary,no,30.0,yes,no,cellular,4,feb,98,1,266,3,failure
3239,52,blue-collar,married,secondary,no,2087.0,yes,no,cellular,31,aug,267,1,474,1,failure
1195,59,self-employed,married,tertiary,no,,no,no,cellular,22,jun,177,5,138,1,failure
3340,49,entrepreneur,married,primary,no,199.0,no,no,unknown,13,may,113,2,-1,0,unknown
3153,46,blue-collar,married,primary,no,328.0,yes,no,unknown,21,may,526,8,-1,0,unknown
713,25,student,single,secondary,no,1790.0,no,no,cellular,17,apr,224,1,322,3,failure
3576,31,management,married,tertiary,no,1384.0,yes,no,cellular,30,jan,203,2,2,3,other
2988,38,entrepreneur,single,secondary,no,2543.0,no,no,cellular,10,aug,223,1,414,4,failure
1635,33,blue-collar,married,secondary,no,687.0,yes,no,cellular,14,may,72,2,370,1,failure
1097,45,management,divorced,tertiary,no,2096.0,no,no,cellular,21,nov,127,1,100,2,failure
428,32,blue-collar,married,secondary,no,2366.0,yes,no,unknown,20,may,127,2,-1,0,unknown
2556,34,admin.,divorced,secondary,no,479.0,yes,no,cellular,12,may,515,1,350,5,failure
2703,21,student,single,unknown,no,137.0,yes,no,unknown,12,may,198,3,-1,0,unknown
1155,32,technician,single,tertiary,no,259.0,no,no,cellular,22,jul,407,4,-1,0,unknown
516,34,technician,married,tertiary,no,691.0,yes,yes,unknown,2,jun,70,1,-1,0,unknown
2251,37,management,married,tertiary,no,238.0,no,no,cellular,3,feb,185,1,92,1,success
2232,38,technician,married,secondary,no,7696.0,yes,no,cellular,20,nov,386,2,-1,0,unknown
1158,38,management,single,tertiary,no,1373.0,no,no,cellular,22,oct,119,4,-1,0,unknown
2761,35,blue-collar,divorced,secondary,no,0.0,yes,no,unknown,8,may,477,1,-1,0,unknown
1633,59,blue-collar,married,primary,no,699.0,no,no,cellular,28,jan,98,1,154,6,failure
208,38,services,single,secondary,no,-196.0,yes,no,cellular,2,feb,60,1,271,1,failure
2129,41,admin.,married,primary,no,-306.0,yes,no,unknown,15,may,500,1,-1,0,unknown
2932,28,management,single,tertiary,no,1351.0,no,no,cellular,10,dec,267,1,-1,0,unknown
1261,30,blue-collar,married,primary,no,1.0,yes,yes,telephone,22,jul,80,2,-1,0,unknown
84,37,management,married,tertiary,no,1315.0,no,no,cellular,30,jun,224,1,-1,0,unknown
3048,35,services,single,secondary,no,414.0,yes,no,cellular,20,apr,11,5,319,2,other
3656,33,student,single,unknown,no,5969.0,no,no,cellular,4,sep,156,2,127,8,failure
3994,54,entrepreneur,married,unknown,no,1956.0,no,no,cellular,19,nov,221,5,-1,0,unknown
3327,36,management,married,primary,no,3953.0,yes,no,cellular,19,nov,277,1,-1,0,unknown
293,53,technician,divorced,secondary,no,0.0,yes,yes,cellular,15,jul,135,5,-1,0,unknown
3185,42,admin.,married,secondary,no,529.0,yes,yes,cellular,19,nov,193,3,-1,0,unknown
4146,40,technician,married,secondary,no,1259.0,no,no,unknown,20,may,234,5,-1,0,unknown
919,25,blue-collar,married,secondary,no,-76.0,yes,no,unknown,12,may,241,3,-1,0,unknown
4131,34,management,married,tertiary,no,4831.0,yes,no,cellular,4,feb,265,1,-1,0,unknown
3597,45,housemaid,married,primary,no,4994.0,no,no,unknown,20,jun,48,1,-1,0,unknown
2480,35,admin.,divorced,secondary,no,3636.0,no,yes,cellular,21,nov,808,2,-1,0,unknown
57,33,self-employed,single,tertiary,no,2155.0,no,no,cellular,17,nov,295,1,-1,0,unknown
1173,34,technician,single,secondary,no,2729.0,yes,no,cellular,6,apr,945,1,139,1,success
780,33,blue-collar,married,secondary,no,1134.0,yes,no,unknown,23,may,304,2,-1,0,unknown
2984,41,admin.,single,tertiary,no,982.0,no,no,cellular,23,jul,105,1,-1,0,unknown
1095,36,technician,married,secondary,no,300.0,no,no,unknown,9,jun,287,1,-1,0,unknown
230,52,unknown,married,secondary,no,142.0,no,no,cellular,25,aug,112,6,-1,0,unknown
4185,31,management,married,tertiary,no,271.0,no,no,cellular,18,nov,89,1,-1,0,unknown
682,37,self-employed,married,secondary,no,4153.0,yes,no,cellular,31,jul,35,16,-1,0,unknown
4354,31,technician,single,tertiary,no,1214.0,no,no,cellular,3,feb,39,1,-1,0,unknown
2409,32,admin.,single,secondary,no,1649.0,no,no,cellular,27,may,204,2,-1,0,unknown
91,34,blue-collar,married,primary,no,455.0,yes,no,unknown,20,jun,372,3,-1,0,unknown
286,47,admin.,married,secondary,no,1060.0,yes,no,unknown,6,jun,83,3,-1,0,unknown
3000,45,admin.,married,secondary,no,644.0,no,yes,telephone,22,jul,92,1,-1,0,unknown
4023,43,unemployed,married,secondary,no,3529.0,no,no,cellular,5,feb,169,2,-1,0,unknown
681,31,technician,married,secondary,no,251.0,no,yes,cellular,29,aug,156,2,-1,0,unknown
2833,38,retired,single,unknown,no,62.0,no,no,unknown,19,jun,212,1,-1,0,unknown
4005,55,blue-collar,married,primary,no,1086.0,yes,no,cellular,6,may,146,1,272,2,failure
1808,57,admin.,married,secondary,no,808.0,no,no,cellular,14,jul,417,3,-1,0,unknown
2965,35,blue-collar,married,primary,no,3587.0,yes,no,unknown,30,may,148,4,-1,0,unknown
2036,45,management,married,tertiary,no,-192.0,yes,no,cellular,6,may,138,3,-1,0,unknown
3640,34,blue-collar,married,primary,no,428.0,yes,no,cellular,18,may,59,2,-1,0,unknown
103,57,services,single,primary,no,3777.0,yes,no,telephone,13,may,65,2,-1,0,unknown
560,34,technician,married,secondary,no,1464.0,yes,no,unknown,23,may,350,1,-1,0,unknown
1574,42,management,divorced,unknown,no,7702.0,no,no,cellular,16,feb,138,2,-1,0,unknown
3156,23,admin.,single,secondary,no,589.0,yes,no,cellular,6,may,62,1,-1,0,unknown
3064,43,management,single,tertiary,no,1696.0,yes,no,cellular,26,aug,257,1,474,3,failure
4495,48,management,married,tertiary,no,1175.0,yes,no,telephone,18,nov,1476,3,-1,0,unknown
942,36,management,married,tertiary,no,222.0,yes,no,cellular,6,may,317,1,169,2,failure
1888,34,blue-collar,single,secondary,no,-72.0,yes,no,cellular,7,jul,273,5,-1,0,unknown
167,45,blue-collar,divorced,secondary,no,1269.0,yes,no,cellular,29,jan,549,2,-1,0,unknown
2146,35,self-employed,married,secondary,no,8883.0,no,no,cellular,21,nov,33,3,-1,0,unknown
3716,57,retired,divorced,secondary,no,-331.0,yes,no,unknown,6,may,531,1,-1,0,unknown
538,40,technician,married,tertiary,no,0.0,no,no,cellular,19,aug,44,1,-1,0,unknown
3463,52,admin.,married,secondary,no,199.0,no,no,cellular,28,jan,978,2,189,1,other
2116,33,management,single,primary,no,4897.0,yes,no,unknown,20,may,151,1,-1,0,unknown
2142,31,services,single,secondary,no,864.0,yes,no,cellular,6,may,100,1,-1,0,unknown
3783,61,retired,married,secondary,no,76.0,yes,no,cellular,15,jul,195,7,-1,0,unknown
932,39,management,divorced,tertiary,no,3575.0,no,yes,cellular,18,aug,74,3,-1,0,unknown
224,54,management,married,primary,no,1691.0,yes,no,cellular,20,nov,186,1,-1,0,unknown
1,33,services,married,secondary,no,4789.0,yes,yes,cellular,11,may,220,1,339,4,failure
3282,45,admin.,married,secondary,no,295.0,yes,no,cellular,23,jul,92,1,-1,0,unknown
3910,49,admin.,married,secondary,no,14440.0,yes,no,cellular,21,nov,60,1,-1,0,unknown
1720,30,blue-collar,single,secondary,yes,4.0,yes,no,unknown,23,may,84,3,-1,0,unknown
750,57,admin.,divorced,primary,no,1.0,no,no,unknown,15,may,17,10,-1,0,unknown
3967,48,technician,married,secondary,no,10655.0,no,no,telephone,31,jul,5,3,-1,0,unknown
3918,45,technician,married,secondary,no,49.0,no,no,cellular,29,jul,65,2,-1,0,unknown
2669,58,housemaid,married,primary,no,,yes,no,telephone,9,jul,148,1,-1,0,unknown
4019,43,technician,married,secondary,no,0.0,yes,yes,cellular,4,feb,539,8,204,5,failure
2677,60,retired,married,primary,no,0.0,no,no,telephone,30,jul,130,3,-1,0,unknown
3879,25,admin.,single,tertiary,no,1420.0,no,no,cellular,8,apr,124,2,-1,0,unknown
307,38,unemployed,married,primary,no,1147.0,yes,yes,unknown,8,may,249,5,-1,0,unknown
4280,46,technician,divorced,secondary,no,435.0,yes,no,unknown,15,may,192,3,-1,0,unknown
805,41,technician,married,secondary,no,2125.0,yes,yes,cellular,21,nov,285,3,116,4,failure
1704,35,management,single,tertiary,no,5958.0,yes,no,cellular,22,mar,215,1,-1,0,unknown
1749,40,technician,single,tertiary,no,825.0,yes,no,cellular,20,apr,38,1,335,1,other
2546,42,services,married,secondary,no,508.0,yes,no,unknown,30,may,70,1,-1,0,unknown
1839,32,blue-collar,married,primary,no,103.0,no,no,cellular,23,jul,312,1,-1,0,unknown
493,46,admin.,married,secondary,no,22.0,no,no,cellular,26,aug,388,6,-1,0,unknown
2939,33,blue-collar,divorced,secondary,no,-131.0,yes,no,unknown,16,may,145,1,-1,0,unknown
2603,26,management,single,tertiary,no,-8.0,no,no,cellular,13,aug,402,2,-1,0,unknown
429,40,management,married,tertiary,no,542.0,yes,no,cellular,20,nov,1816,1,-1,0,unknown
1972,42,technician,married,secondary,no,-1310.0,yes,yes,unknown,28,may,162,1,-1,0,unknown
3162,48,admin.,married,secondary,no,191.0,yes,no,cellular,5,feb,238,3,-1,0,unknown
3084,45,blue-collar,married,secondary,no,4646.0,yes,no,unknown,13,may,118,1,-1,0,unknown
3273,32,blue-collar,single,tertiary,no,3014.0,yes,no,cellular,7,may,291,2,-1,0,unknown
483,40,management,married,tertiary,no,0.0,no,no,cellular,14,jul,109,8,-1,0,unknown
1103,55,blue-collar,married,unknown,no,1665.0,no,no,telephone,30,jul,89,2,-1,0,unknown
1928,22,student,single,primary,no,3472.0,no,no,cellular,20,oct,332,1,183,3,failure
2394,44,unknown,married,secondary,no,2319.0,no,no,cellular,4,aug,251,3,-1,0,unknown
3859,54,blue-collar,married,primary,no,4503.0,no,no,telephone,21,nov,168,3,-1,0,unknown
2375,26,unemployed,single,secondary,no,622.0,no,no,cellular,28,jan,1451,2,-1,0,unknown
1332,45,admin.,married,secondary,no,204.0,yes,no,cellular,3,jun,224,2,-1,0,unknown
422,26,technician,single,tertiary,no,1216.0,yes,no,cellular,16,apr,472,2,-1,0,unknown
1268,30,admin.,married,secondary,no,0.0,no,no,cellular,15,jul,127,5,-1,0,unknown
361,42,blue-collar,married,primary,no,0.0,yes,yes,cellular,7,may,209,2,-1,0,unknown
23,44,entrepreneur,married,secondary,no,93.0,no,no,cellular,7,jul,125,2,-1,0,unknown
1863,32,admin.,single,secondary,no,45.0,yes,yes,cellular,14,may,908,3,344,7,other
265,40,self-employed,married,secondary,no,1516.0,yes,yes,unknown,23,may,373,1,-1,0,unknown
3868,31,admin.,single,secondary,no,-407.0,no,yes,cellular,7,jul,230,1,-1,0,unknown
3362,21,student,single,secondary,no,6.0,no,no,unknown,9,may,622,1,-1,0,unknown
363,49,blue-collar,married,secondary,no,2039.0,yes,no,cellular,18,nov,283,2,-1,0,unknown
3796,66,retired,married,primary,no,206.0,no,no,cellular,9,feb,479,1,-1,0,unknown
1292,49,technician,married,secondary,no,1091.0,no,no,telephone,30,jul,47,2,-1,0,unknown
2437,37,admin.,single,secondary,no,0.0,yes,no,cellular,16,apr,640,2,-1,0,unknown
3145,45,technician,divorced,secondary,no,976.0,yes,no,cellular,17,apr,183,1,338,2,failure
3561,51,technician,married,tertiary,no,1315.0,no,no,telephone,5,jun,303,2,-1,0,unknown
4041,33,blue-collar,divorced,secondary,no,474.0,no,no,cellular,22,jul,400,2,-1,0,unknown
510,38,blue-collar,married,secondary,no,121.0,yes,yes,cellular,6,feb,168,1,212,2,failure
247,32,unemployed,single,secondary,no,0.0,no,no,cellular,27,may,123,2,-1,0,unknown
2919,44,management,married,tertiary,no,7635.0,no,no,cellular,21,aug,719,5,-1,0,unknown
1968,52,management,married,tertiary,no,0.0,yes,no,cellular,9,jul,197,1,-1,0,unknown
747,60,blue-collar,married,secondary,no,322.0,yes,no,cellular,7,may,63,1,-1,0,unknown
3935,38,management,single,tertiary,no,1704.0,no,no,cellular,1,sep,222,1,-1,0,unknown
1825,60,entrepreneur,married,primary,no,0.0,no,no,telephone,23,jul,40,1,-1,0,unknown
2168,40,services,married,secondary,no,1836.0,yes,no,cellular,12,may,750,2,-1,0,unknown
1506,36,entrepreneur,single,secondary,no,475.0,no,no,cellular,25,jul,141,3,-1,0,unknown
3768,47,management,single,tertiary,no,0.0,no,no,unknown,11,jun,58,3,-1,0,unknown
961,41,blue-collar,married,secondary,no,552.0,yes,no,cellular,12,may,463,1,-1,0,unknown
851,46,blue-collar,married,secondary,no,5.0,no,no,cellular,18,aug,71,3,-1,0,unknown
3026,39,management,divorced,tertiary,no,26.0,no,no,unknown,18,jun,311,5,-1,0,unknown
1873,53,blue-collar,married,primary,no,4143.0,no,no,cellular,15,jul,200,3,-1,0,unknown
2101,48,technician,married,secondary,no,4265.0,yes,no,unknown,13,may,220,2,-1,0,unknown
1682,34,unemployed,single,tertiary,no,415.0,no,no,cellular,12,aug,123,1,-1,0,unknown
3563,56,blue-collar,married,primary,no,151.0,no,no,cellular,3,feb,128,1,-1,0,unknown
385,45,blue-collar,married,primary,no,61.0,no,no,cellular,17,apr,108,1,-1,0,unknown
2713,54,technician,married,tertiary,no,98.0,no,no,cellular,8,aug,420,4,-1,0,unknown
1081,48,admin.,married,secondary,no,,no,no,cellular,18,aug,139,5,-1,0,unknown
2764,42,blue-collar,married,secondary,no,2157.0,yes,no,cellular,13,may,149,1,364,2,failure
2423,37,entrepreneur,single,secondary,no,654.0,no,no,unknown,19,may,594,2,-1,0,unknown
1409,31,blue-collar,married,secondary,no,0.0,yes,no,unknown,5,may,143,1,-1,0,unknown
2975,48,technician,single,tertiary,no,-551.0,yes,no,cellular,11,may,168,2,-1,0,unknown
1399,33,technician,single,tertiary,no,316.0,no,no,cellular,21,aug,126,3,-1,0,unknown
1764,29,admin.,single,secondary,no,1992.0,no,no,cellular,8,jul,202,1,87,2,failure
1609,33,management,single,secondary,no,8004.0,no,no,cellular,19,nov,414,3,-1,0,unknown
1223,49,management,divorced,tertiary,no,2370.0,yes,yes,unknown,17,nov,56,1,103,2,other
1212,36,management,single,tertiary,no,490.0,no,no,cellular,28,aug,207,8,98,1,failure
1052,30,admin.,married,secondary,no,11.0,yes,no,cellular,11,may,157,1,-1,0,unknown
1967,32,blue-collar,married,secondary,no,950.0,yes,yes,cellular,20,apr,219,4,-1,0,unknown
4112,46,admin.,married,primary,no,96.0,no,no,telephone,4,feb,151,2,-1,0,unknown
1427,49,self-employed,married,secondary,no,358.0,yes,yes,unknown,13,may,176,3,-1,0,unknown
3814,40,admin.,single,secondary,no,263.0,yes,no,unknown,6,may,231,1,-1,0,unknown
2617,41,services,married,secondary,no,171.0,no,no,cellular,21,jul,71,9,-1,0,unknown
68,41,management,married,secondary,no,0.0,no,yes,cellular,7,jul,630,3,-1,0,unknown
843,59,management,single,secondary,no,671.0,yes,yes,cellular,29,jan,219,2,259,5,failure
177,37,admin.,married,secondary,no,176.0,yes,no,cellular,5,may,147,2,347,1,failure
4243,34,management,married,tertiary,no,997.0,yes,yes,cellular,21,nov,81,1,-1,0,unknown
3950,27,blue-collar,single,secondary,no,14.0,no,no,unknown,14,may,72,2,-1,0,unknown
1602,47,admin.,divorced,secondary,no,162.0,yes,no,unknown,9,may,203,4,-1,0,unknown
2682,29,services,married,secondary,no,11417.0,yes,no,unknown,28,may,272,2,-1,0,unknown
532,34,admin.,single,secondary,no,663.0,yes,no,cellular,20,apr,111,1,-1,0,unknown
3107,37,services,married,secondary,no,658.0,yes,no,telephone,23,jul,175,1,-1,0,unknown
3254,40,admin.,married,secondary,no,1327.0,yes,yes,unknown,26,may,76,2,-1,0,unknown
698,36,blue-collar,single,secondary,no,340.0,no,yes,unknown,16,jun,559,3,-1,0,unknown
3722,29,self-employed,married,secondary,no,-76.0,yes,no,unknown,27,may,305,2,-1,0,unknown
971,44,admin.,married,secondary,no,262.0,yes,no,cellular,9,jul,74,1,-1,0,unknown
3281,33,technician,single,secondary,no,1279.0,yes,no,cellular,18,may,239,2,349,3,success
1244,37,entrepreneur,single,tertiary,no,1467.0,yes,yes,cellular,17,nov,349,1,-1,0,unknown
2529,48,management,single,tertiary,no,8106.0,no,no,unknown,17,nov,125,1,111,3,failure
1022,31,blue-collar,married,secondary,no,1243.0,yes,no,unknown,21,may,32,1,-1,0,unknown
4353,30,admin.,married,tertiary,no,400.0,yes,no,cellular,7,may,223,1,-1,0,unknown
730,38,self-employed,single,secondary,no,1146.0,yes,no,unknown,21,may,91,2,-1,0,unknown
1856,48,management,divorced,tertiary,no,541.0,yes,no,cellular,14,may,72,1,363,2,other
1110,50,blue-collar,divorced,primary,no,-10.0,no,yes,cellular,10,jul,369,6,-1,0,unknown
4344,42,housemaid,divorced,tertiary,no,364.0,no,no,cellular,18,nov,52,1,-1,0,unknown
3715,51,admin.,married,secondary,no,2967.0,no,no,unknown,17,jun,83,2,-1,0,unknown
1738,44,management,divorced,tertiary,no,2058.0,no,yes,cellular,21,nov,661,1,-1,0,unknown
4460,40,technician,married,secondary,no,,yes,no,unknown,26,may,127,1,-1,0,unknown
2117,40,housemaid,married,primary,no,,no,no,cellular,6,feb,213,4,-1,0,unknown
3725,49,unemployed,married,primary,no,-384.0,yes,no,unknown,27,may,25,1,-1,0,unknown
1298,25,student,single,secondary,no,1116.0,yes,no,cellular,2,mar,170,3,-1,0,unknown
4496,30,blue-collar,single,secondary,no,363.0,no,no,cellular,28,jul,171,3,-1,0,unknown
403,48,retired,married,primary,yes,-285.0,no,yes,cellular,19,nov,157,1,-1,0,unknown
2110,31,blue-collar,married,secondary,no,-498.0,yes,no,cellular,21,jul,357,1,-1,0,unknown
725,31,management,married,tertiary,no,1010.0,yes,no,cellular,15,may,385,3,364,9,other
1549,41,self-employed,married,secondary,no,28.0,yes,no,cellular,11,may,49,1,-1,0,unknown
3137,42,blue-collar,married,secondary,no,3068.0,yes,yes,cellular,11,may,429,2,-1,0,unknown
139,60,management,married,unknown,no,6313.0,no,no,unknown,19,jun,39,2,-1,0,unknown
2918,29,admin.,single,tertiary,no,14.0,no,no,cellular,29,sep,87,1,120,1,failure
3845,31,blue-collar,married,secondary,no,1495.0,yes,yes,unknown,23,may,159,3,-1,0,unknown
4014,41,admin.,married,secondary,no,21515.0,yes,no,unknown,5,jun,87,1,-1,0,unknown
4180,33,services,married,secondary,no,210.0,yes,yes,unknown,20,may,201,1,-1,0,unknown
2709,32,management,married,tertiary,no,273.0,yes,yes,cellular,18,jul,97,3,-1,0,unknown
4148,55,entrepreneur,divorced,secondary,no,538.0,yes,no,cellular,7,aug,353,2,-1,0,unknown
456,34,self-employed,single,tertiary,no,5462.0,no,no,cellular,30,apr,430,1,-1,0,unknown
3277,44,management,married,secondary,no,576.0,yes,no,unknown,8,may,128,3,-1,0,unknown
2509,41,blue-collar,married,primary,no,0.0,yes,no,unknown,30,may,232,3,-1,0,unknown
670,40,blue-collar,married,secondary,no,11084.0,no,no,unknown,11,jun,113,1,-1,0,unknown
3670,33,blue-collar,single,primary,no,92.0,yes,no,unknown,9,may,127,1,-1,0,unknown
1020,42,technician,married,secondary,no,994.0,yes,no,cellular,11,aug,149,1,78,5,failure
3464,33,self-employed,single,secondary,no,238.0,yes,yes,cellular,5,feb,45,5,-1,0,unknown
4381,43,services,divorced,secondary,no,0.0,no,no,cellular,31,jul,106,4,-1,0,unknown
3388,49,services,married,secondary,no,66.0,yes,yes,cellular,21,nov,59,4,-1,0,unknown
895,31,blue-collar,married,secondary,no,1407.0,yes,no,cellular,6,may,142,3,-1,0,unknown
2983,53,retired,married,secondary,no,1278.0,yes,no,telephone,15,jul,174,3,-1,0,unknown
4029,37,self-employed,married,secondary,no,487.0,no,yes,cellular,27,aug,155,15,-1,0,unknown
3568,39,admin.,divorced,secondary,no,1022.0,yes,no,unknown,20,jun,20,3,-1,0,unknown
3193,76,retired,divorced,primary,no,86.0,no,no,cellular,12,aug,192,1,-1,0,unknown
3569,50,management,married,tertiary,no,78.0,yes,no,cellular,14,jan,218,3,161,9,other
1484,44,entrepreneur,married,primary,no,276.0,yes,yes,unknown,15,may,219,1,-1,0,unknown
2491,58,retired,married,primary,no,4007.0,no,no,cellular,30,nov,598,4,-1,0,unknown
915,33,management,married,secondary,no,4040.0,yes,no,cellular,20,apr,132,2,-1,0,unknown
1162,55,services,married,secondary,no,186.0,yes,yes,unknown,9,may,241,1,-1,0,unknown
